product_id,product_name,product_category,product_brand,units_on_hand,unit_cost,tied_up_capital,daily_velocity,last_sale_date,oldest_unit_age_days,days_since_last_sale,days_of_supply,inventory_status
7393,Allegra K Woman High Waist Chiffon Skirt Dark Brown XS w a Waist Belt,Skirts,Allegra K,8,3.37,26.92,0.0,,2119,,,Dead Stock
15455,4 Pack: 3/4 Inch Wide Glitter Headband Elastic Back,Plus,Kalon,7,3.84,26.91,0.011111111111111112,2026-04-02,2262,24,630.0,Overstock
13916,Ear Muffs-Off White W20S35A,Accessories,G & S,6,4.48,26.9,0.011111111111111112,2026-02-05,1968,80,540.0,Overstock
3303,LnLClothing Ladies Fashion Over Size Collar / Cable Knit Sweater Dress ID.62009.BL.35C,Dresses,LnLClothing,7,3.84,26.9,0.0,,2157,,,Dead Stock
28391,TrendsBlue Classic Soft Unisex Solid Color Warm Winter Fringe Scarf - Different Colors Available,Accessories,TrendsBlue,10,2.69,26.9,0.011111111111111112,2026-04-10,2073,16,900.0,Overstock
6651,Allegra K Ladies Zip Fly Side Pocket Built Fake Pockets Back Short Shorts,Shorts,Allegra K,5,5.38,26.89,0.011111111111111112,2026-04-22,1822,4,450.0,Overstock
205,Tresics Femme Long Sleeve V-Neck Tops,Tops & Tees,Tresics,5,5.38,26.88,0.0,,1541,,,Dead Stock
9691,Satin Charmeuse Cami Set Two Pieces Plus Sizes (1X 2X 3X) 5 Pretty Colors Style#CamPLS,Sleep & Lounge,Up2date Fashion,5,5.38,26.88,0.0,,1894,,,Dead Stock
2816,Balega Women's Enduro 2 Low Cut Socks,Active,Balega,5,5.37,26.83,0.011111111111111112,2026-03-16,1980,41,450.0,Overstock
7120,Ladies Solid Black Simple Skirt,Skirts,FineBrandShop,8,3.35,26.82,0.022222222222222223,2026-02-18,2222,67,360.0,Overstock
7850,Allegra K Gray Lapel Collar Long Sleeve Cropped Jacket Coat for Lady XS,Blazers & Jackets,Allegra K,4,6.7,26.81,0.0,,2128,,,Dead Stock
13982,Fennco Ruffle Cotton Long Scarf - 8 Colors,Accessories,Fennco,4,6.7,26.81,0.0,,1842,,,Dead Stock
15614,K. Bell Socks Women's Cow Toe Socks,Plus,K. Bell,5,5.35,26.77,0.011111111111111112,2026-02-18,1695,67,450.0,Overstock
15930,Carhartt Women's  Embroidered C Knit Hat,Plus,Carhartt,3,8.92,26.77,0.0,,1160,,,Dead Stock
28607,S5 Selected Smooth Small Eyeglass Case,Accessories,MyEyeglassCase,9,2.97,26.71,0.0,,2010,,,Dead Stock
9718,Indera - Womens Thermal Long John Pant 500DR White 23483,Sleep & Lounge,INDERA THERMALS,3,8.88,26.65,0.0,,1824,,,Dead Stock
14068,Winter Animal Kitty Cat Animal Knit Ski Trooper Hat Black,Accessories,SK Hat shop,5,5.33,26.64,0.0,,1865,,,Dead Stock
12667,Braza - Magic Clip Bra Strap Adjuster,Intimates,Torrid,12,2.22,26.64,0.0,,1750,,,Dead Stock
9138,Gold Toe Women's 6 Pack Plus Size Turn Cuff,Socks & Hosiery,Gold Toe,4,6.66,26.64,0.0,,1562,,,Dead Stock
3221,Allegra K Ladies Scoop Neck Sleeveless Lace Upper Detail Casual Dress Green XS,Dresses,Allegra K,6,4.43,26.56,0.0,,1905,,,Dead Stock
6569,Allegra K Women Crochet Decor Waist Slant Pockets Front Summer Skorts Black S,Shorts,Allegra K,6,4.43,26.56,0.011111111111111112,2026-04-21,2057,5,540.0,Overstock
5160,Allegra K Woman Solid Black Stretch Baggy Pockets Cropped Harem Pants L,Pants & Capris,Allegra K,6,4.43,26.55,0.011111111111111112,2026-04-15,1981,11,540.0,Overstock
11620,Half Slip Sand24-M,Intimates,Ilusion,6,4.42,26.53,0.0,,2089,,,Dead Stock
1656,FULL TILT Basic Womens Zip Hoodie,Fashion Hoodies & Sweatshirts,Full Tilt,2,13.26,26.51,0.0,,1378,,,Dead Stock
9431,Aerosoles Women's 3-Pairs Bamboo Rayon Crew Socks - Many Cute Patterns,Socks & Hosiery,Aerosoles,6,4.42,26.51,0.0,,1446,,,Dead Stock
13934,Modern Heritage Women's Chunky Pom Legwarmer,Accessories,Modern Heritage,5,5.3,26.5,0.011111111111111112,2026-02-23,2181,62,450.0,Overstock
5654,Zeniche Solid Color Linen Pants,Pants & Capris,Zeniche,1,26.47,26.47,0.0,,1155,,,Dead Stock
27178,Green Plaid Fleece Bathrobe for Men,Sleep & Lounge,Wxy,3,8.82,26.46,0.0,,1086,,,Dead Stock
5972,Allegra K Ladies Full Length Elastic Waist Skinny Slim Fitting Leggings Black XS,Leggings,Allegra K,6,4.41,26.44,0.0,,1686,,,Dead Stock
14111,AN1225 Women's Leopard Pattern Fashion Scarf,Accessories,AN1225,7,3.78,26.43,0.0,,2256,,,Dead Stock
12565,Braza Magic Clip (4400),Intimates,Braza,8,3.3,26.42,0.0,,2248,,,Dead Stock
6795,Allegra K Woman Studded Detail Elastic Waist Split Skirt Skort Shorts Black S,Shorts,Allegra K,8,3.3,26.37,0.011111111111111112,2026-03-29,1860,28,720.0,Overstock
13870,Curlycue Big Lense Sunglasses,Accessories,GirlPROPS,11,2.4,26.36,0.0,,1522,,,Dead Stock
15553,Woman Within Plus Size Jean elastic back waist 5-pocket styling,Plus,Woman Within,2,13.17,26.34,0.0,,808,,,Dead Stock
2739,ASICS Women's Hydrology Low Sock,Active,ASICS,4,6.58,26.3,0.0,,2216,,,Dead Stock
6085,Gatta Flosie 4 Leggings,Leggings,Gatta,7,3.76,26.29,0.022222222222222223,2026-02-01,2040,84,315.0,Overstock
1634,American Apparel Unisex Dov's Hoodie,Fashion Hoodies & Sweatshirts,American Apparel,1,26.27,26.27,0.0,,666,,,Dead Stock
11873,Rene Rofe Women's Hollywood Chemise And G String Set,Intimates,Rene Rofe,2,13.13,26.26,0.011111111111111112,2026-03-03,2255,54,180.0,Overstock
9488,Woolrich Women's Wool Sheep Sock,Socks & Hosiery,Woolrich,5,5.25,26.25,0.0,,2147,,,Dead Stock
18731,Indera Men's Heavy Weight 100% Cotton Thermal Pant,Active,Indera,7,3.75,26.24,0.011111111111111112,2026-03-15,2230,42,630.0,Overstock
10831,Bali Women's Microfiber Pattern Brief Panty,Intimates,Bali,5,5.24,26.2,0.0,,1781,,,Dead Stock
7469,VIP Fashion Womens Black Waterfall Blazer Jacket,Blazers & Jackets,VIP FASHION,4,6.54,26.16,0.0,,1737,,,Dead Stock
7348,Karen Kane Women's Sequin Pencil Skirt,Skirts,Karen Kane,2,13.08,26.16,0.011111111111111112,2026-03-17,872,40,180.0,Overstock
5204,Alfred Dunner Classics Missy Elastic Waist Pants,Pants & Capris,Alfred Dunner,2,13.08,26.16,0.0,,1396,,,Dead Stock
9453,PACT Women's Portland Plaid Knee Sock,Socks & Hosiery,PACT,6,4.36,26.14,0.011111111111111112,2026-04-07,2291,19,540.0,Overstock
15884,Dainty Cotton Handkerchief with Crochet Edges,Plus,Greatlookz,12,2.18,26.14,0.011111111111111112,2026-03-02,2253,55,1080.0,Overstock
8573,Allegra K Woman Button Tab Cuffs Dark Gray Half Sleeves Worsted Trench Coat S,Outerwear & Coats,Allegra K,3,8.71,26.12,0.011111111111111112,2026-03-11,2018,46,270.0,Overstock
13745,Super Soft Faux Pashmina,Accessories,Symphony Designs,9,2.9,26.12,0.0,,2118,,,Dead Stock
1132,LnLClothing Ladies Fashion Sweater With Two Front Pockets ID.65298.BLK.2B,Sweaters,LnLClothing,7,3.73,26.12,0.0,,1976,,,Dead Stock
422,Allegra K Women Self Tie Knot Stand Collar Striped Autumn Shirt Black XS,Tops & Tees,Allegra K,4,6.53,26.1,0.0,,1674,,,Dead Stock
9141,Thick Black Warm Knit Ladies Winter Legging Tights,Socks & Hosiery,Mopas,5,5.22,26.08,0.022222222222222223,2026-04-23,1773,3,225.0,Overstock
11068,Tommy Hilfiger Women's Classic Bikini,Intimates,Tommy Hilfiger,6,4.35,26.08,0.0,,2176,,,Dead Stock
6735,Rewash Denim Belted Shorts,Shorts,Rewash,3,8.68,26.04,0.011111111111111112,2026-04-13,2164,13,270.0,Overstock
6464,Allegra K Lady Low Rise Stars Embroided Zip Fly Slant Pockets Front Short Jeans Blue S,Shorts,Allegra K,4,6.5,26.01,0.0,,1856,,,Dead Stock
28446,Black Leatherette Tie Case : Leatherette Tie Holder,Accessories,Ties.com,12,2.17,25.99,0.011111111111111112,2026-02-10,2131,75,1080.0,Overstock
19420,RETROFIT Frequency Mens Sweater,Sweaters,Retrofit,2,12.99,25.99,0.0,,1563,,,Dead Stock
576,Allegra K Ladies Pullover Doll Collar 3/4 Sleeves Chiffon Blouse Blue M,Tops & Tees,Allegra K,5,5.19,25.97,0.011111111111111112,2026-03-11,2218,46,450.0,Overstock
10836,Ilusion Women's Low-rise Silky Satin Bikini Panty BLACK L,Intimates,Ilusion,7,3.71,25.97,0.011111111111111112,2026-04-20,1751,6,630.0,Overstock
9060,Foot Traffic When Pigs Fly Women's Novelty Socks,Socks & Hosiery,Foot Traffic,5,5.19,25.96,0.0,,2256,,,Dead Stock
2359,Allegra K Long Sleeve Zip Up Front Womenwear Waist Length Hoodie White XS,Fashion Hoodies & Sweatshirts,Allegra K,5,5.19,25.95,0.0,,1874,,,Dead Stock
3559,Allegra K Ladies Corsage Adorn Sleeveless Halter Cocktail Dress Black M,Dresses,Allegra K,6,4.32,25.94,0.0,,2207,,,Dead Stock
3405,One-size-fits-all Tube Dress/Coverup - Black Floral Print,Dresses,Alki'i,3,8.64,25.91,0.0,,2305,,,Dead Stock
13476,Speedo Fractal Point Flyback Female,Swim,Speedo,1,25.9,25.9,0.0,,159,,,Healthy
445,Southpole Juniors Rugby Stripe Ribbed Tank Top With Contrast Color Lace Detail,Tops & Tees,Southpole,2,12.95,25.9,0.0,,1279,,,Dead Stock
4391,Levi's Women's Mid Rise Styled Skinny Slim Fit Jean,Jeans,Levi's,1,25.87,25.87,0.0,,1524,,,Dead Stock
7759,Allegra K Women Buttonless Opening Front Step Collar Padded Shoulder Chiffon Beige Blazer S,Blazers & Jackets,Allegra K,6,4.31,25.87,0.03333333333333333,2026-03-25,2303,32,180.0,Overstock
9278,LOCOMO Women Ripped Effect Denim Print Fake Jeans Ankle Length Footless Pantyhose Legging Tregging Tight Skinny Slim FFT019 One Size,Socks & Hosiery,LOCOMO Leggings,7,3.7,25.87,0.03333333333333333,2026-04-19,2148,7,210.0,Overstock
5811,Calvin Klein Women's Ponte Legging,Leggings,Calvin Klein,1,25.83,25.83,0.0,,1337,,,Dead Stock
10988,Ilusion Women's Sexy Low-rise Leopard Print Lacy Bikini Panty BAROQ FLOWERS L,Intimates,Ilusion,5,5.16,25.82,0.0,,2234,,,Dead Stock
6092,Opaque Coffee Brown Stretchy Leotard Leggings Tights,Leggings,Angelina,4,6.44,25.77,0.0,,1811,,,Dead Stock
6532,Judy Blue Black High-Waisted Shorts,Shorts,Hot Topic,2,12.88,25.76,0.0,,2272,,,Dead Stock
3084,JMS Comfort Top Fashion Legging - 89005,Active,JMS,10,2.58,25.75,0.011111111111111112,2026-04-09,2139,17,900.0,Overstock
641,AnimalShirtsUSA-Gir... Half Skin Womens Top - C-Neck T-Shirt,Tops & Tees,AnimalShirtsUSA,2,12.87,25.75,0.0,,1486,,,Dead Stock
3594,Allegra K Woman Zipper Back Tank Dress Yellow XS w a Waist Belt,Dresses,Allegra K,3,8.58,25.74,0.0,,1235,,,Dead Stock
9340,Capelli Racoon Faux Fur Cuff Boot Liner,Socks & Hosiery,Capelli New York,7,3.68,25.73,0.0,,1535,,,Dead Stock
2129,District Threads Junior Ladies Long Sleeve Thermal Henley Hoodie,Fashion Hoodies & Sweatshirts,District Threads,2,12.86,25.71,0.0,,2192,,,Dead Stock
9366,Ladies Footless Leggings Jeggings/ Blue -L/XL SKU-PAS901145,Socks & Hosiery,WMU,4,6.42,25.68,0.0,,1472,,,Dead Stock
15338,AN1225 Women's Watercolor Pattern Fashion Scarf,Plus,AN1225,5,5.13,25.67,0.0,,2011,,,Dead Stock
5612,Allegra K Women Elastic Cuffs Corduroy Harem Pants Trousers Yellow M,Pants & Capris,Allegra K,3,8.55,25.65,0.0,,1508,,,Dead Stock
160,Allegra K Ladies Button Detail V Neck Close-fitting Blouse Top New Dark Gray,Tops & Tees,Allegra K,4,6.41,25.63,0.0,,2030,,,Dead Stock
7961,Allegra K Women Notch Lapel Collar 3/4 Sleeve Chiffon Back Coat White XS,Blazers & Jackets,Allegra K,6,4.26,25.58,0.0,,1676,,,Dead Stock
13632,Turtle Fur The Turtle's Neckwarmer,Accessories,Turtle Fur,8,3.2,25.56,0.011111111111111112,2026-04-22,2226,4,720.0,Overstock
17012,ecko unltd. Men's Don?t Fret Short Sleeve Woven Shirt,Tops & Tees,Ecko Unltd.,2,12.77,25.55,0.0,,1694,,,Dead Stock
10737,Vanity Fair Women's Illumination Helenca Lace Hi Cut Panties,Intimates,Vanity Fair,5,5.11,25.55,0.0,,1514,,,Dead Stock
13855,Zig-Zag Pattern 100% Viscose Fringed Scarf with Flaired Ends,Accessories,boxed-gifts,6,4.26,25.54,0.0,,1638,,,Dead Stock
9253,Free People Opaque Tights,Socks & Hosiery,Free People,5,5.1,25.5,0.0,,1977,,,Dead Stock
10951,American Apparel Stretch Floral Lace Low Slung Panty,Intimates,American Apparel,3,8.5,25.49,0.0,,976,,,Dead Stock
6257,Soho Apparel Soho Girls 32 Pants With Zipper & Trim Ss-32Bz-Black,Leggings,Soho Girls,5,5.1,25.49,0.022222222222222223,2026-04-18,1623,8,225.0,Overstock
24750,Pact Men's San Francisco Blue Stripe Crew Sock,Socks,PACT,4,6.37,25.48,0.0,,1297,,,Dead Stock
28384,New Solid Winter Long Beanie,Accessories,TopHeadwear,13,1.96,25.48,0.022222222222222223,2026-04-09,2063,17,585.0,Overstock
8878,LOCOMO Women Reindeer Deer Snow Snowflake Pattern Ankle Length Footless Pantyhose Legging Tight Pant FFT025s01 One Size Black & White,Socks & Hosiery,LOCOMO Leggings,6,4.24,25.47,0.0,,1200,,,Dead Stock
4486,Calvin Klein Jeans Women's Flattering Fit Boyfriend Jean,Jeans,Calvin Klein Jeans,1,25.46,25.46,0.0,,1743,,,Dead Stock
9465,DeFeet Women's Aireator Socks,Socks & Hosiery,DeFeet,7,3.64,25.45,0.0,,2232,,,Dead Stock
15784,Dainty Floral Embroidered Cotton Handkerchief with Lace Trim,Plus,Greatlookz,15,1.69,25.41,0.022222222222222223,2026-04-03,2124,23,675.0,Overstock
10938,Yimei Women's Sexy Panty Briefs Knickers Bikini Lingerie Underwear,Intimates,Yimei,11,2.31,25.41,0.0,,2185,,,Dead Stock
7156,Womens Jersey Mini Party Bodycon Skirt,Skirts,VIP BOUTIQUE,9,2.82,25.41,0.011111111111111112,2026-03-27,2279,30,810.0,Overstock
14788,Three Seasons Maternity Women's Nursing Top,Maternity,Three Seasons Maternity,3,8.47,25.4,0.0,,2108,,,Dead Stock
25460,Fruit of the Loom Men's 3-Pack Assorted Tartan Plaids Woven Boxers (Colors/Patterns Will Vary),Underwear,Fruit of the Loom,2,12.7,25.4,0.0,,1766,,,Dead Stock
3772,Allegra K Ladies Long Sleeves Stretchy Black Floral Accent Autumn Dress White S,Dresses,Allegra K,4,6.35,25.39,0.0,,1896,,,Dead Stock
662,Allegra K Woman Faux Crystal Detail Leopard Print Strapped Tank Top M,Tops & Tees,Allegra K,6,4.23,25.38,0.011111111111111112,2026-03-29,2302,28,540.0,Overstock
413,Tommy Hilfiger Women V-neck Striped T-shirt,Tops & Tees,Tommy Hilfiger,2,12.69,25.38,0.0,,2199,,,Dead Stock
25165,World's Softest Men's Classic Low Cut Sock,Socks,World's Softest,8,3.17,25.35,0.0,,1959,,,Dead Stock
16165,Champion Men's Jersey Muscle Tee,Tops & Tees,Champion,3,8.45,25.34,0.011111111111111112,2026-04-16,2197,10,270.0,Overstock
4123,Allegra K XS Grn Elastic Waist Ruffle Hem Short Jumpsuit for Lady,Jumpsuits & Rompers,Allegra K,4,6.34,25.34,0.011111111111111112,2026-04-19,2188,7,360.0,Overstock
18570,Men's 7-Footer Sports Tube Socks,Active,Wigwam,10,2.53,25.32,0.03333333333333333,2026-04-24,2272,2,300.0,Overstock
14098,Unique Two Sided Flower and Cherry Print Scarf - Different Colors Available,Accessories,TrendsBlue,8,3.16,25.31,0.0,,1759,,,Dead Stock
7635,Allegra K Ladies Padded Shoulder Fake Pockets Capri Sleeve Outwear White XS,Blazers & Jackets,Allegra K,4,6.33,25.31,0.0,,1912,,,Dead Stock
11612,Half Slip White18-S,Intimates,Ilusion,5,5.06,25.29,0.0,,2286,,,Dead Stock
13995,HotHeadz Ponytail Ear Warmer,Accessories,HOT,4,6.31,25.24,0.0,,1953,,,Dead Stock
7993,Allegra K Lady Deep V Neck Short Sleeve Lace Back Semi Sheer Blazer Salmon Pink S,Blazers & Jackets,Allegra K,8,3.16,25.24,0.011111111111111112,2026-04-22,2199,4,720.0,Overstock
15444,Soft Knit Striped Scarf - Red & White,Plus,TrendsBlue,5,5.04,25.22,0.0,,2018,,,Dead Stock
14247,Plus Size Wide Elastic Cinch Fashion Belt Black,Accessories,eVogues Apparel,4,6.3,25.21,0.011111111111111112,2026-03-30,1755,27,360.0,Overstock
23364,Oneill Men's Strauss Walkshort,Shorts,O'Neill,1,25.15,25.15,0.0,,1687,,,Dead Stock
10840,Calvin Klein Women's Naked Glamour Hipster,Intimates,Calvin Klein,4,6.28,25.1,0.0,,2008,,,Dead Stock
5936,Women's Form fitting tights with hint of sheen,Leggings,High Style,4,6.27,25.09,0.011111111111111112,2026-04-16,1969,10,360.0,Overstock
2756,Wigwam Dry Foot Liner Sock,Active,Wigwam,5,5.02,25.09,0.0,,1761,,,Dead Stock
28613,JUMBO Earmuffs with Thinsulate Lining by CTM Super Warm,Accessories,CTM,11,2.28,25.08,0.011111111111111112,2026-04-11,1939,15,990.0,Overstock
15146,Three Dots Women's Floral Print Tank Shirt,Maternity,Three Dots,4,6.27,25.07,0.0,,1093,,,Dead Stock
9068,Dollhouse Women's 3-Pairs Plush Cozy Crew Socks - Many Cute Patterns,Socks & Hosiery,dollhouse,5,5.01,25.06,0.011111111111111112,2026-03-15,1715,42,450.0,Overstock
15749,La Fiorentina Women's Chunky Knit Set,Plus,La Fiorentina,2,12.52,25.05,0.0,,1167,,,Dead Stock
28443,Black New Mens Solid Color Black Ties,Accessories,K. Alexander,7,3.58,25.04,0.0,,2028,,,Dead Stock
6361,YMI Stretch 5-Pocket Denim Bermuda Shorts [M66169],Shorts,YMI,2,12.52,25.04,0.0,,2201,,,Dead Stock
9508,Chevron Cutouts and Florals Fishnet Pantyhose Queen Plus Size,Socks & Hosiery,Stella Elyse,5,5.01,25.04,0.0,,2292,,,Dead Stock
28896,S1 It Smooth Medium Eyeglass Case,Accessories,MyEyeglassCase,9,2.78,25.04,0.022222222222222223,2026-03-30,1951,27,405.0,Overstock
5201,Eva Varro International Women's Wide Leg Pant,Pants & Capris,Eva Varro,1,25.04,25.04,0.011111111111111112,2026-04-11,322,15,90.0,Healthy
28714,Low Profile Dyed Cotton Twill Cap - Khaki W39S55D,Accessories,MG,11,2.28,25.03,0.011111111111111112,2026-03-03,2076,54,990.0,Overstock
15864,Boxed Fancy 3 pc Ladies Cotton Handkerchiefs,Plus,boxed-gifts,8,3.13,25.01,0.0,,1825,,,Dead Stock
7414,LOVEsick Flying Skull Contour Mini Skirt,Skirts,Hot Topic,4,6.25,25.0,0.011111111111111112,2026-02-19,2260,66,360.0,Overstock
7495,Women's cuff sleeve linen jacket,Blazers & Jackets,Tops and Bottoms HS,2,12.48,24.95,0.0,,1588,,,Dead Stock
11550,Vanity Fair 24 Inch Full Figure Half Slip (11860-24),Intimates,Vanity Fair,4,6.24,24.94,0.0,,1635,,,Dead Stock
6945,Allegra K Women Leisure Casual Elastic Waist Leisure Hotpants Shorts S,Shorts,Allegra K,4,6.23,24.93,0.0,,1640,,,Dead Stock
12437,Thi Hi Fishnet Lace Ups,Intimates,Morris Costumes,5,4.99,24.93,0.011111111111111112,2026-03-04,1298,53,450.0,Overstock
3324,Allegra K Women Two Color Scoop Neck Sleeveless Casusal Chiffon Dress,Dresses,Allegra K,6,4.14,24.85,0.011111111111111112,2026-02-24,2193,61,540.0,Overstock
24922,Burlington Casual Acrylic Crew Sock,Socks,Burlington Socks,9,2.76,24.83,0.011111111111111112,2026-04-08,1871,18,810.0,Overstock
11595,Brown Underwear Pettipants Nylon Culotte Bloomers Half Slips Shorts Nylon Lace Knickers Panties,Intimates,Pettipant,5,4.96,24.8,0.022222222222222223,2026-04-19,1810,7,225.0,Overstock
6680,Costa Blanca Womens Printed Front Pleat Short,Shorts,Costa Blanca,2,12.4,24.8,0.0,,1919,,,Dead Stock
10499,2 PACK: Black Lace Bralette,Intimates,Anemone,3,8.26,24.78,0.011111111111111112,2026-02-28,1413,57,270.0,Overstock
7217,Seamless Mini Skirt,Skirts,ShoSho Fashion,6,4.13,24.76,0.0,,2265,,,Dead Stock
11419,Comfort Choice Plus Size Snip-to-Fit Dress Liner,Intimates,Comfort Choice,2,12.37,24.74,0.011111111111111112,2026-04-19,1917,7,180.0,Overstock
26142,Mens New Stretch Classic Boxer Brief Underwear Projeck Raw,Underwear,Projeck Raw,7,3.53,24.74,0.0,,1698,,,Dead Stock
14255,French Wool Beret- Many Colors Available,Accessories,Private Island,4,6.18,24.74,0.0,,1503,,,Dead Stock
4174,Allegra K Woman V Neck Sleeveless Side Slits Button Front Floral Print Orange Romper XS,Jumpsuits & Rompers,Allegra K,5,4.95,24.73,0.0,,2064,,,Dead Stock
14569,Maternity Panties Cotton 3-Pack,Maternity,Underworks,3,8.24,24.72,0.0,,1472,,,Dead Stock
8874,Carhartt Women's Extremes All-Season Boot Sock,Socks & Hosiery,Carhartt,5,4.94,24.72,0.0,,2058,,,Dead Stock
18766,PUMA Men's Poly Fleece Pullover Hooded Sweatshirt,Active,PUMA,1,24.69,24.69,0.0,,1119,,,Dead Stock
9498,Soxnet Women's Neon Socks - Solid Colors Low Cut 6-pair Pack,Socks & Hosiery,Soxnet,9,2.74,24.66,0.0,,2021,,,Dead Stock
12340,2 PC. Ladies Stretch Lace Camisole Set - One Size - Pink,Intimates,Celina,4,6.16,24.65,0.011111111111111112,2026-03-02,2014,55,360.0,Overstock
812,Black Cotton Blend Skull Skeleton Punk Long Sleeve Knitted Cardigan Sweater Tops,Sweaters,Xfy,4,6.16,24.64,0.0,,1919,,,Dead Stock
7146,Allegra K Woman Elastic Waist Low-high Hem Midi Skirt Solid Pink S,Skirts,Allegra K,7,3.52,24.62,0.0,,1903,,,Dead Stock
2967,Hue Women's Air Sport 3 Pair Pack Turncuff Socks,Active,HUE,5,4.92,24.6,0.0,,1944,,,Dead Stock
25191,PACT Men's Crew Sock,Socks,PACT,4,6.15,24.6,0.0,,1832,,,Dead Stock
19975,Allegra K Mens Stylish Deep V Neck Sleeveless Three Buttons Front Casual Vest Black S,Suits & Sport Coats,Allegra K,5,4.92,24.6,0.0,,1824,,,Dead Stock
9371,Ymid Select Women's Punk Lace Starry Footless Leggings Tights,Socks & Hosiery,Ymid Select,4,6.15,24.6,0.022222222222222223,2026-04-22,1864,4,180.0,Overstock
330,Allegra K Ladies Button Closure Semi Sheer Colorful Dots Upper Shirt Dark Blue S,Tops & Tees,Allegra K,5,4.92,24.58,0.022222222222222223,2026-04-18,1823,8,225.0,Overstock
15598,All Cotton Extra Heavy Super Slouch Socks,Plus,Gilbin,7,3.51,24.57,0.0,,1633,,,Dead Stock
14327,Winter Womens / Mens - Black Gloves,Accessories,Fashion Gloves,11,2.23,24.54,0.044444444444444446,2026-04-15,2285,11,247.5,Overstock
9067,K. Bell Socks Women's Two Pack Knee High Gift Pack,Socks & Hosiery,K. Bell,4,6.13,24.53,0.011111111111111112,2026-03-05,2190,52,360.0,Overstock
1853,neff Juniors Dreamcatcher,Fashion Hoodies & Sweatshirts,NEFF,1,24.53,24.53,0.0,,899,,,Dead Stock
3388,Allegra K Women Casual Zipper Closure Hooded Mini Dress Navy Blue M,Dresses,Allegra K,4,6.13,24.51,0.0,,1173,,,Dead Stock
13973,Cashmere Like Viscose Super Soft Faux Pashmina Wrap,Accessories,Symphony Designs,10,2.45,24.48,0.022222222222222223,2026-04-15,2287,11,450.0,Overstock
12613,Large Lingerie Bag,Intimates,Bajer,10,2.45,24.45,0.0,,2179,,,Dead Stock
15591,Anne Klein Women's Multi Stripe Cashmere Crew,Plus,Anne Klein,3,8.15,24.44,0.0,,1652,,,Dead Stock
28826,The Broccoli Wad Money Band,Accessories,Wise Guy Productions,14,1.74,24.42,0.022222222222222223,2026-03-26,2275,31,630.0,Overstock
6360,Allegra K Woman Lace Patchwork Scalloped Hem Zip Fly Denim Shorts Blue S,Shorts,Allegra K,4,6.1,24.4,0.022222222222222223,2026-04-16,1391,10,180.0,Overstock
410,Collections Etc - Tonal Sequin Tunic Top W/ Comfortable Side Slits,Tops & Tees,Samanthas Style Shoppe,4,6.1,24.4,0.0,,1869,,,Dead Stock
5991,Soho Apparel Seamless Comfortable Capri Legging With Lace Bottom Trim Plus Size-Black-Nylon Spandex,Leggings,Soho Girls,6,4.06,24.37,0.0,,2222,,,Dead Stock
9327,TeeHeeSocks Women's No Show Cotton Half-Cushioned Polka Dots Athletic Socks Assorted Colors 6 Pairs Pack,Socks & Hosiery,Olive Branch Legwear,5,4.87,24.34,0.011111111111111112,2026-02-14,1965,71,450.0,Overstock
5562,Jones New York Women's Skinny Pant,Pants & Capris,Jones New York,2,12.15,24.3,0.011111111111111112,2026-04-22,1279,4,180.0,Overstock
2922,Collections Etc - Basic Activewear Leggings,Active,Samanthas Style Shoppe,8,3.04,24.29,0.011111111111111112,2026-03-22,2104,35,720.0,Overstock
15788,Womens Designer Sunglasses Shades Block 100% UVB UVA,Plus,DG Eyewear,12,2.02,24.28,0.022222222222222223,2026-04-18,2248,8,540.0,Overstock
24510,Hanes Men's 6 pack cushion crew sock,Socks,Hanes,5,4.85,24.27,0.011111111111111112,2026-02-15,1393,70,450.0,Overstock
7305,Allegra K Woman Pure Color Chiffon Pleated Skirt Dark Green XS With a Brown Buckle Belt,Skirts,Allegra K,6,4.04,24.27,0.011111111111111112,2026-03-19,1866,38,540.0,Overstock
1789,Allegra K Women Zipper Batwing Sleeve Loose Autumn Hooded Coat Light Gray S,Fashion Hoodies & Sweatshirts,Allegra K,3,8.09,24.26,0.0,,2143,,,Dead Stock
2363,Anne Klein Sport Zip-Up Jacket (Silver Grey; Large),Fashion Hoodies & Sweatshirts,Anne Klein,2,12.13,24.25,0.0,,2088,,,Dead Stock
27383,Get Naked Dice,Sleep & Lounge,The Pajamagram Company,5,4.85,24.23,0.0,,2139,,,Dead Stock
28454,Fingerless Long Glove - Black W20S44E,Accessories,Broner,13,1.86,24.23,0.011111111111111112,2026-03-09,2152,48,1170.0,Overstock
6156,Allegra K Woman Front Hollow Out Elastic Waist Tights Leggings Black XS,Leggings,Allegra K,6,4.03,24.19,0.0,,2239,,,Dead Stock
22663,Men's 100% Virgin Wool Super Gabardine Gray Dress Pants,Pants,Cianni,1,24.18,24.18,0.0,,533,,,Dead Stock
9427,K. Bell Socks Women's 2 Pack Striped Knee High Gift Pack,Socks & Hosiery,K. Bell,4,6.03,24.14,0.0,,2282,,,Dead Stock
14220,Foot Traffic Flat Knit Rainbow Leg Warmer,Accessories,Foot Traffic,7,3.45,24.13,0.011111111111111112,2026-04-13,2074,13,630.0,Overstock
11541,Half Slip Beige24-S Beige 24S,Intimates,Ilusion,7,3.44,24.1,0.022222222222222223,2026-04-22,1872,4,315.0,Overstock
