user_id,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_cell,segment
40918,2612,1,18.98,1,1,1,111,Lost
47380,102,1,18.98,4,3,1,431,Promising
27772,916,1,18.98,2,2,1,221,Lost
19317,1096,1,18.98,1,1,1,111,Lost
51433,841,1,18.97,2,2,1,221,Lost
92274,1673,1,18.97,1,1,1,111,Lost
89716,543,1,18.97,3,3,1,331,Needs Attention
48719,1844,1,18.97,1,1,1,111,Lost
88406,36,1,18.97,5,2,1,521,New Customers
40382,551,1,18.97,2,2,1,221,Lost
93166,1497,1,18.97,1,1,1,111,Lost
97007,832,1,18.97,2,2,1,221,Lost
2908,908,1,18.95,2,2,1,221,Lost
46480,497,1,18.95,3,3,1,331,Needs Attention
75694,867,1,18.95,2,2,1,221,Lost
27990,152,1,18.95,4,4,1,441,Potential Loyalists
89575,357,1,18.95,3,3,1,331,Needs Attention
25764,918,1,18.95,2,2,1,221,Lost
2264,112,1,18.95,4,3,1,431,Promising
52724,1216,1,18.95,1,1,1,111,Lost
80988,363,1,18.95,3,3,1,331,Needs Attention
13270,461,1,18.95,3,3,1,331,Needs Attention
34013,10,1,18.95,5,1,1,511,New Customers
94018,10,1,18.95,5,1,1,511,New Customers
3231,416,1,18.95,3,3,1,331,Needs Attention
433,92,1,18.95,5,3,1,531,New Customers
16252,625,1,18.95,2,2,1,221,Lost
15073,112,1,18.95,4,3,1,431,Promising
87985,888,1,18.95,2,2,1,221,Lost
15289,18,1,18.95,5,2,1,521,New Customers
34643,430,1,18.95,3,3,1,331,Needs Attention
62266,15,1,18.95,5,2,1,521,New Customers
3147,1215,1,18.95,1,1,1,111,Lost
5105,6,1,18.95,5,1,1,511,New Customers
7689,365,1,18.95,3,3,1,331,Needs Attention
44478,799,1,18.95,2,2,1,221,Lost
35070,1770,1,18.95,1,1,1,111,Lost
95891,148,1,18.95,4,4,1,441,Potential Loyalists
63994,2071,1,18.95,1,1,1,111,Lost
55343,319,1,18.95,3,3,1,331,Needs Attention
8581,13,2,18.94,5,5,1,551,Potential Loyalists
42258,1594,1,18.94,1,1,1,111,Lost
58795,835,1,18.93,2,2,1,221,Lost
57582,184,2,18.92,4,4,1,441,Potential Loyalists
7750,564,1,18.92,2,2,1,221,Lost
74784,24,1,18.92,5,2,1,521,New Customers
79958,2529,1,18.92,1,1,1,111,Lost
1462,2059,1,18.92,1,1,1,111,Lost
24454,142,1,18.92,4,4,1,441,Potential Loyalists
85898,218,1,18.9,4,4,1,441,Potential Loyalists
88437,1209,1,18.9,1,1,1,111,Lost
56570,485,1,18.9,3,3,1,331,Needs Attention
50986,450,1,18.9,3,3,1,331,Needs Attention
76951,124,1,18.9,4,3,1,431,Promising
89675,659,1,18.9,2,2,1,221,Lost
91610,933,1,18.89,2,2,1,221,Lost
43034,1026,1,18.89,1,1,1,111,Lost
38782,435,1,18.89,3,3,1,331,Needs Attention
64968,2304,1,18.88,1,1,1,111,Lost
90846,90,1,18.88,5,3,1,531,New Customers
35617,146,1,18.87,4,4,1,441,Potential Loyalists
9726,24,1,18.84,5,2,1,521,New Customers
69247,1127,1,18.84,1,1,1,111,Lost
57708,1383,1,18.83,1,1,1,111,Lost
16298,52,1,18.81,5,2,1,521,New Customers
46708,6,1,18.81,5,1,1,511,New Customers
37388,2311,1,18.81,1,1,1,111,Lost
96587,24,1,18.8,5,2,1,521,New Customers
10433,164,1,18.8,4,4,1,441,Potential Loyalists
92098,318,1,18.8,3,3,1,331,Needs Attention
73678,77,1,18.78,5,3,1,531,New Customers
98535,101,1,18.78,4,3,1,431,Promising
88800,387,1,18.78,3,3,1,331,Needs Attention
52077,217,1,18.78,4,4,1,441,Potential Loyalists
8089,292,1,18.77,3,3,1,331,Needs Attention
47868,157,1,18.76,4,4,1,441,Potential Loyalists
48101,76,1,18.75,5,3,1,531,New Customers
12558,484,1,18.75,3,3,1,331,Needs Attention
17225,169,1,18.75,4,4,1,441,Potential Loyalists
60007,121,1,18.75,4,3,1,431,Promising
57855,771,1,18.75,2,2,1,221,Lost
26789,218,1,18.75,4,4,1,441,Potential Loyalists
7888,5,1,18.75,5,1,1,511,New Customers
85295,173,1,18.73,4,4,1,441,Potential Loyalists
27782,1439,1,18.69,1,1,1,111,Lost
42804,145,1,18.69,4,4,1,441,Potential Loyalists
84947,397,1,18.68,3,3,1,331,Needs Attention
95800,53,1,18.68,5,3,1,531,New Customers
95065,123,1,18.68,4,3,1,431,Promising
34312,668,1,18.68,2,2,1,221,Lost
68597,80,1,18.68,5,3,1,531,New Customers
24692,246,1,18.68,4,4,1,441,Potential Loyalists
22497,15,1,18.65,5,2,1,521,New Customers
55858,746,1,18.65,2,2,1,221,Lost
26280,49,1,18.65,5,2,1,521,New Customers
26011,528,1,18.65,3,3,1,331,Needs Attention
16471,1346,1,18.64,1,1,1,111,Lost
90560,103,1,18.63,4,3,1,431,Promising
36405,31,1,18.62,5,2,1,521,New Customers
84563,15,1,18.62,5,2,1,521,New Customers
10191,776,1,18.62,2,2,1,221,Lost
25460,1236,1,18.62,1,1,1,111,Lost
27464,770,1,18.62,2,2,1,221,Lost
30155,753,1,18.62,2,2,1,221,Lost
8237,669,1,18.62,2,2,1,221,Lost
80868,900,1,18.61,2,2,1,221,Lost
40784,107,1,18.61,4,3,1,431,Promising
94541,1266,1,18.61,1,1,1,111,Lost
6864,53,1,18.61,5,3,1,531,New Customers
34778,1218,1,18.59,1,1,1,111,Lost
17563,1780,1,18.59,1,1,1,111,Lost
34061,662,1,18.59,2,2,1,221,Lost
35227,551,1,18.59,2,2,1,221,Lost
26261,793,1,18.58,2,2,1,221,Lost
3087,601,1,18.58,2,2,1,221,Lost
78930,26,2,18.57,5,5,1,551,Potential Loyalists
56474,448,1,18.57,3,3,1,331,Needs Attention
70966,454,1,18.57,3,3,1,331,Needs Attention
95776,322,1,18.57,3,3,1,331,Needs Attention
30062,72,1,18.57,5,3,1,531,New Customers
97299,492,1,18.56,3,3,1,331,Needs Attention
31006,515,1,18.56,3,3,1,331,Needs Attention
91559,374,1,18.56,3,3,1,331,Needs Attention
21882,313,1,18.56,3,3,1,331,Needs Attention
78890,768,1,18.55,2,2,1,221,Lost
21810,1065,1,18.53,1,1,1,111,Lost
9491,292,1,18.53,3,3,1,331,Needs Attention
61480,182,1,18.53,4,4,1,441,Potential Loyalists
82412,210,1,18.53,4,4,1,441,Potential Loyalists
97154,1363,1,18.5,1,1,1,111,Lost
34584,167,1,18.5,4,4,1,441,Potential Loyalists
65347,711,1,18.5,2,2,1,221,Lost
11638,7,1,18.5,5,1,1,511,New Customers
79428,572,1,18.5,2,2,1,221,Lost
35707,6,1,18.5,5,1,1,511,New Customers
16913,5,1,18.5,5,1,1,511,New Customers
14983,2176,1,18.5,1,1,1,111,Lost
22969,728,1,18.5,2,2,1,221,Lost
38702,652,1,18.5,2,2,1,221,Lost
42109,1873,1,18.5,1,1,1,111,Lost
21175,829,1,18.5,2,2,1,221,Lost
3975,1355,1,18.5,1,1,1,111,Lost
9214,349,1,18.5,3,3,1,331,Needs Attention
19589,5,1,18.5,5,1,1,511,New Customers
32779,102,1,18.5,4,3,1,431,Promising
43552,261,1,18.5,4,4,1,441,Potential Loyalists
45892,1361,1,18.5,1,1,1,111,Lost
85841,146,1,18.5,4,4,1,441,Potential Loyalists
43142,976,1,18.5,2,2,1,221,Lost
69438,716,1,18.5,2,2,1,221,Lost
23440,1186,1,18.5,1,1,1,111,Lost
77911,795,1,18.5,2,2,1,221,Lost
87325,215,2,18.49,4,4,1,441,Potential Loyalists
58797,10,1,18.48,5,2,1,521,New Customers
40531,597,1,18.48,2,2,1,221,Lost
94530,562,1,18.48,2,2,1,221,Lost
34338,419,1,18.48,3,3,1,331,Needs Attention
79264,435,2,18.43,3,5,1,351,Needs Attention
90487,271,1,18.42,3,3,1,331,Needs Attention
32376,48,1,18.42,5,2,1,521,New Customers
99886,191,1,18.4,4,4,1,441,Potential Loyalists
57497,1873,1,18.4,1,1,1,111,Lost
8808,240,1,18.38,4,4,1,441,Potential Loyalists
14943,56,1,18.35,5,3,1,531,New Customers
84036,2016,1,18.35,1,1,1,111,Lost
97205,263,1,18.35,4,4,1,441,Potential Loyalists
61160,28,1,18.34,5,2,1,521,New Customers
16709,806,1,18.3,2,2,1,221,Lost
81148,2241,1,18.3,1,1,1,111,Lost
81988,607,1,18.3,2,2,1,221,Lost
47152,58,1,18.3,5,3,1,531,New Customers
31164,156,1,18.28,4,4,1,441,Potential Loyalists
58705,310,1,18.28,3,3,1,331,Needs Attention
35637,442,1,18.25,3,3,1,331,Needs Attention
97854,130,1,18.25,4,4,1,441,Potential Loyalists
20689,229,1,18.25,4,4,1,441,Potential Loyalists
67582,310,1,18.25,3,3,1,331,Needs Attention
36286,91,1,18.21,5,3,1,531,New Customers
84789,7,1,18.21,5,1,1,511,New Customers
4766,450,1,18.21,3,3,1,331,Needs Attention
7652,1278,1,18.16,1,1,1,111,Lost
98922,8,1,18.15,5,1,1,511,New Customers
98485,84,1,18.15,5,3,1,531,New Customers
56202,121,2,18.11,4,4,1,441,Potential Loyalists
34524,869,1,18.1,2,2,1,221,Lost
109,1100,1,18.09,1,1,1,111,Lost
76650,18,1,18.09,5,2,1,521,New Customers
70516,143,1,18.09,4,4,1,441,Potential Loyalists
24500,1236,1,18.08,1,1,1,111,Lost
26869,488,1,18.08,3,3,1,331,Needs Attention
80015,340,1,18.08,3,3,1,331,Needs Attention
62324,103,1,18.08,4,3,1,431,Promising
31586,1115,1,18.02,1,1,1,111,Lost
44702,146,1,18.02,4,4,1,441,Potential Loyalists
15980,6,1,18.02,5,1,1,511,New Customers
66161,1038,1,18.02,1,1,1,111,Lost
19108,215,1,18.0,4,4,1,441,Potential Loyalists
21337,1029,1,18.0,1,1,1,111,Lost
65710,12,1,18.0,5,2,1,521,New Customers
31856,356,1,18.0,3,3,1,331,Needs Attention
13033,311,1,18.0,3,3,1,331,Needs Attention
5511,75,1,18.0,5,3,1,531,New Customers
75939,882,1,18.0,2,2,1,221,Lost
17252,225,1,18.0,4,4,1,441,Potential Loyalists
86573,183,1,18.0,4,4,1,441,Potential Loyalists
47701,1077,1,18.0,1,1,1,111,Lost
27751,343,1,18.0,3,3,1,331,Needs Attention
73530,92,1,18.0,5,3,1,531,New Customers
7810,574,1,18.0,2,2,1,221,Lost
78080,171,1,18.0,4,4,1,441,Potential Loyalists
78061,43,1,18.0,5,2,1,521,New Customers
28356,20,1,18.0,5,2,1,521,New Customers
37179,1133,1,18.0,1,1,1,111,Lost
21239,172,1,18.0,4,4,1,441,Potential Loyalists
46516,702,1,18.0,2,2,1,221,Lost
43236,2313,1,18.0,1,1,1,111,Lost
57295,473,1,18.0,3,3,1,331,Needs Attention
83885,39,1,18.0,5,2,1,521,New Customers
66007,537,1,18.0,3,3,1,331,Needs Attention
77873,393,1,18.0,3,3,1,331,Needs Attention
43667,2153,1,18.0,1,1,1,111,Lost
81031,1998,1,18.0,1,1,1,111,Lost
35837,1248,1,18.0,1,1,1,111,Lost
84844,38,1,18.0,5,2,1,521,New Customers
49931,1231,1,18.0,1,1,1,111,Lost
22065,1785,1,18.0,1,1,1,111,Lost
61476,777,1,18.0,2,2,1,221,Lost
629,29,1,18.0,5,2,1,521,New Customers
71895,334,1,18.0,3,3,1,331,Needs Attention
16625,196,1,18.0,4,4,1,441,Potential Loyalists
74597,131,1,18.0,4,4,1,441,Potential Loyalists
59980,196,1,18.0,4,4,1,441,Potential Loyalists
88498,658,1,18.0,2,2,1,221,Lost
89904,131,1,18.0,4,4,1,441,Potential Loyalists
24294,1608,1,18.0,1,1,1,111,Lost
7261,182,1,18.0,4,4,1,441,Potential Loyalists
20804,381,1,18.0,3,3,1,331,Needs Attention
50473,102,1,18.0,4,3,1,431,Promising
15891,68,1,18.0,5,3,1,531,New Customers
95445,123,1,18.0,4,3,1,431,Promising
18104,618,1,18.0,2,2,1,221,Lost
28730,226,1,18.0,4,4,1,441,Potential Loyalists
83844,1171,1,18.0,1,1,1,111,Lost
49468,5,1,18.0,5,1,1,511,New Customers
55503,41,1,18.0,5,2,1,521,New Customers
7635,541,1,18.0,3,3,1,331,Needs Attention
4385,262,1,18.0,4,4,1,441,Potential Loyalists
95744,1255,1,18.0,1,1,1,111,Lost
16903,35,1,18.0,5,2,1,521,New Customers
19482,267,1,18.0,4,4,1,441,Potential Loyalists
24610,570,1,18.0,2,2,1,221,Lost
12947,194,1,18.0,4,4,1,441,Potential Loyalists
88876,102,1,18.0,4,3,1,431,Promising
68086,992,1,18.0,2,2,1,221,Lost
32802,674,1,18.0,2,2,1,221,Lost
78027,54,1,18.0,5,3,1,531,New Customers
93876,169,1,18.0,4,4,1,441,Potential Loyalists
47594,60,1,18.0,5,3,1,531,New Customers
98220,1415,1,18.0,1,1,1,111,Lost
65342,458,1,18.0,3,3,1,331,Needs Attention
57994,288,1,18.0,3,3,1,331,Needs Attention
79528,136,1,18.0,4,4,1,441,Potential Loyalists
33603,147,1,18.0,4,4,1,441,Potential Loyalists
82690,1731,1,18.0,1,1,1,111,Lost
97323,1525,1,18.0,1,1,1,111,Lost
11016,475,1,18.0,3,3,1,331,Needs Attention
81942,1502,1,18.0,1,1,1,111,Lost
10,1002,1,18.0,2,2,1,221,Lost
76063,507,1,18.0,3,3,1,331,Needs Attention
6794,403,1,18.0,3,3,1,331,Needs Attention
92091,1720,1,18.0,1,1,1,111,Lost
74525,2284,1,18.0,1,1,1,111,Lost
50400,1343,1,18.0,1,1,1,111,Lost
4070,151,1,18.0,4,4,1,441,Potential Loyalists
72599,62,1,18.0,5,3,1,531,New Customers
75957,861,1,18.0,2,2,1,221,Lost
78432,751,1,18.0,2,2,1,221,Lost
30712,568,1,18.0,2,2,1,221,Lost
69950,84,1,18.0,5,3,1,531,New Customers
48264,419,1,18.0,3,3,1,331,Needs Attention
5454,71,1,18.0,5,3,1,531,New Customers
22869,189,1,18.0,4,4,1,441,Potential Loyalists
33141,24,1,18.0,5,2,1,521,New Customers
96583,1169,1,18.0,1,1,1,111,Lost
77884,450,1,18.0,3,3,1,331,Needs Attention
94231,251,1,18.0,4,4,1,441,Potential Loyalists
16610,249,1,18.0,4,4,1,441,Potential Loyalists
38085,723,1,18.0,2,2,1,221,Lost
61461,1651,1,18.0,1,1,1,111,Lost
53540,24,1,18.0,5,2,1,521,New Customers
69502,1606,1,18.0,1,1,1,111,Lost
87099,131,1,18.0,4,4,1,441,Potential Loyalists
79974,236,1,18.0,4,4,1,441,Potential Loyalists
46856,213,1,18.0,4,4,1,441,Potential Loyalists
7235,326,1,18.0,3,3,1,331,Needs Attention
96822,746,1,18.0,2,2,1,221,Lost
12631,781,1,18.0,2,2,1,221,Lost
74478,558,1,18.0,2,2,1,221,Lost
23121,459,1,18.0,3,3,1,331,Needs Attention
69155,990,1,18.0,2,2,1,221,Lost
99830,479,1,18.0,3,3,1,331,Needs Attention
2437,467,1,18.0,3,3,1,331,Needs Attention
4784,5,1,18.0,5,1,1,511,New Customers
709,5,1,18.0,5,1,1,511,New Customers
17809,32,1,18.0,5,2,1,521,New Customers
75659,1449,1,18.0,1,1,1,111,Lost
29431,1638,1,18.0,1,1,1,111,Lost
43242,710,1,18.0,2,2,1,221,Lost
77172,591,1,18.0,2,2,1,221,Lost
92085,295,1,18.0,3,3,1,331,Needs Attention
64772,32,1,18.0,5,2,1,521,New Customers
50550,1094,1,18.0,1,1,1,111,Lost
69995,710,1,18.0,2,2,1,221,Lost
53145,317,1,18.0,3,3,1,331,Needs Attention
63358,665,1,18.0,2,2,1,221,Lost
44017,275,1,18.0,3,3,1,331,Needs Attention
35881,813,1,18.0,2,2,1,221,Lost
57106,1004,1,18.0,2,2,1,221,Lost
47597,188,1,18.0,4,4,1,441,Potential Loyalists
24476,82,1,18.0,5,3,1,531,New Customers
20218,355,1,18.0,3,3,1,331,Needs Attention
77197,222,1,18.0,4,4,1,441,Potential Loyalists
20141,62,1,18.0,5,3,1,531,New Customers
56639,286,1,18.0,3,3,1,331,Needs Attention
41808,160,1,18.0,4,4,1,441,Potential Loyalists
791,876,1,18.0,2,2,1,221,Lost
82848,919,1,18.0,2,2,1,221,Lost
40566,1046,1,18.0,1,1,1,111,Lost
53543,493,1,18.0,3,3,1,331,Needs Attention
61189,124,1,18.0,4,3,1,431,Promising
77835,838,1,18.0,2,2,1,221,Lost
82340,316,1,18.0,3,3,1,331,Needs Attention
98695,307,1,18.0,3,3,1,331,Needs Attention
83305,260,1,18.0,4,4,1,441,Potential Loyalists
21771,1320,1,18.0,1,1,1,111,Lost
1461,771,1,18.0,2,2,1,221,Lost
11452,191,1,18.0,4,4,1,441,Potential Loyalists
23677,85,1,18.0,5,3,1,531,New Customers
27870,131,1,18.0,4,4,1,441,Potential Loyalists
68601,1678,1,18.0,1,1,1,111,Lost
36607,1873,1,18.0,1,1,1,111,Lost
52678,2489,1,18.0,1,1,1,111,Lost
42679,1876,1,18.0,1,1,1,111,Lost
19714,1842,1,18.0,1,1,1,111,Lost
66628,1475,1,18.0,1,1,1,111,Lost
50868,170,1,18.0,4,4,1,441,Potential Loyalists
81762,1551,1,18.0,1,1,1,111,Lost
51280,119,1,18.0,4,3,1,431,Promising
26320,312,1,18.0,3,3,1,331,Needs Attention
12073,183,1,18.0,4,4,1,441,Potential Loyalists
34769,447,1,18.0,3,3,1,331,Needs Attention
85179,710,1,18.0,2,2,1,221,Lost
40496,2349,1,18.0,1,1,1,111,Lost
70973,643,1,18.0,2,2,1,221,Lost
60804,950,1,18.0,2,2,1,221,Lost
31723,1308,1,18.0,1,1,1,111,Lost
89264,643,1,18.0,2,2,1,221,Lost
90236,755,1,18.0,2,2,1,221,Lost
11143,1680,1,18.0,1,1,1,111,Lost
16105,260,1,18.0,4,4,1,441,Potential Loyalists
88517,240,1,18.0,4,4,1,441,Potential Loyalists
34987,731,1,18.0,2,2,1,221,Lost
1022,278,1,18.0,3,3,1,331,Needs Attention
99526,1585,1,18.0,1,1,1,111,Lost
93607,1022,1,18.0,1,1,1,111,Lost
53675,1043,1,18.0,1,1,1,111,Lost
25204,445,1,18.0,3,3,1,331,Needs Attention
60769,1478,1,18.0,1,1,1,111,Lost
47182,690,1,18.0,2,2,1,221,Lost
28861,723,1,18.0,2,2,1,221,Lost
39374,774,1,18.0,2,2,1,221,Lost
78342,654,1,18.0,2,2,1,221,Lost
83478,29,1,18.0,5,2,1,521,New Customers
67183,128,1,18.0,4,3,1,431,Promising
37983,1913,1,18.0,1,1,1,111,Lost
76999,872,1,18.0,2,2,1,221,Lost
35539,166,1,18.0,4,4,1,441,Potential Loyalists
38706,871,1,18.0,2,2,1,221,Lost
28882,1582,1,18.0,1,1,1,111,Lost
27978,370,1,18.0,3,3,1,331,Needs Attention
44472,208,1,18.0,4,4,1,441,Potential Loyalists
95527,835,1,18.0,2,2,1,221,Lost
1829,464,1,18.0,3,3,1,331,Needs Attention
21466,446,1,18.0,3,3,1,331,Needs Attention
69084,8,1,18.0,5,1,1,511,New Customers
59590,1641,1,18.0,1,1,1,111,Lost
75670,51,1,18.0,5,2,1,521,New Customers
3012,502,1,18.0,3,3,1,331,Needs Attention
83951,1380,1,18.0,1,1,1,111,Lost
59926,2195,1,18.0,1,1,1,111,Lost
95097,153,1,18.0,4,4,1,441,Potential Loyalists
31600,436,1,18.0,3,3,1,331,Needs Attention
72627,1067,1,18.0,1,1,1,111,Lost
87114,1660,1,17.99,1,1,1,111,Lost
55509,1242,1,17.99,1,1,1,111,Lost
89668,1454,1,17.99,1,1,1,111,Lost
96627,510,1,17.99,3,3,1,331,Needs Attention
70348,501,1,17.99,3,3,1,331,Needs Attention
8008,310,1,17.99,3,3,1,331,Needs Attention
94986,379,1,17.99,3,3,1,331,Needs Attention
68161,1722,1,17.99,1,1,1,111,Lost
25137,353,1,17.99,3,3,1,331,Needs Attention
58591,628,1,17.99,2,2,1,221,Lost
85889,56,1,17.99,5,3,1,531,New Customers
64691,1642,1,17.99,1,1,1,111,Lost
36795,736,1,17.99,2,2,1,221,Lost
36179,2232,1,17.99,1,1,1,111,Lost
85872,402,1,17.99,3,3,1,331,Needs Attention
54912,476,1,17.99,3,3,1,331,Needs Attention
66292,281,1,17.99,3,3,1,331,Needs Attention
20930,922,1,17.99,2,2,1,221,Lost
40066,1165,1,17.99,1,1,1,111,Lost
36279,850,1,17.99,2,2,1,221,Lost
52276,266,1,17.99,4,4,1,441,Potential Loyalists
47723,589,1,17.99,2,2,1,221,Lost
46602,1605,1,17.99,1,1,1,111,Lost
25492,755,1,17.99,2,2,1,221,Lost
83429,1577,1,17.99,1,1,1,111,Lost
37619,5,1,17.99,5,1,1,511,New Customers
16757,1848,1,17.99,1,1,1,111,Lost
2877,1320,1,17.99,1,1,1,111,Lost
33385,1028,1,17.99,1,1,1,111,Lost
65006,215,1,17.99,4,4,1,441,Potential Loyalists
86207,2330,1,17.99,1,1,1,111,Lost
67292,69,1,17.99,5,3,1,531,New Customers
32390,1066,1,17.99,1,1,1,111,Lost
61159,115,1,17.99,4,3,1,431,Promising
2851,174,1,17.99,4,4,1,441,Potential Loyalists
63157,205,1,17.99,4,4,1,441,Potential Loyalists
82320,264,1,17.99,4,4,1,441,Potential Loyalists
45204,551,1,17.99,2,2,1,221,Lost
1828,581,1,17.99,2,2,1,221,Lost
4018,502,1,17.99,3,3,1,331,Needs Attention
58735,1439,1,17.99,1,1,1,111,Lost
70515,798,1,17.99,2,2,1,221,Lost
61213,322,1,17.99,3,3,1,331,Needs Attention
93291,2035,1,17.99,1,1,1,111,Lost
41239,1215,1,17.99,1,1,1,111,Lost
29106,836,1,17.99,2,2,1,221,Lost
22671,337,1,17.99,3,3,1,331,Needs Attention
96459,870,1,17.99,2,2,1,221,Lost
46058,616,1,17.99,2,2,1,221,Lost
11550,6,1,17.99,5,1,1,511,New Customers
84308,624,1,17.99,2,2,1,221,Lost
82217,342,1,17.99,3,3,1,331,Needs Attention
53484,415,1,17.99,3,3,1,331,Needs Attention
91274,115,1,17.99,4,3,1,431,Promising
69100,775,1,17.99,2,2,1,221,Lost
72698,113,1,17.99,4,3,1,431,Promising
39440,639,1,17.99,2,2,1,221,Lost
30619,1496,1,17.99,1,1,1,111,Lost
75280,2415,1,17.99,1,1,1,111,Lost
41612,423,1,17.99,3,3,1,331,Needs Attention
5419,102,1,17.99,4,3,1,431,Promising
90961,51,1,17.99,5,2,1,521,New Customers
32477,368,1,17.99,3,3,1,331,Needs Attention
34820,15,1,17.99,5,2,1,521,New Customers
26345,283,1,17.99,3,3,1,331,Needs Attention
49042,647,1,17.99,2,2,1,221,Lost
94777,201,1,17.99,4,4,1,441,Potential Loyalists
34591,43,1,17.99,5,2,1,521,New Customers
72496,961,1,17.99,2,2,1,221,Lost
95505,1490,1,17.99,1,1,1,111,Lost
4227,416,1,17.99,3,3,1,331,Needs Attention
96186,725,1,17.99,2,2,1,221,Lost
59982,2082,1,17.99,1,1,1,111,Lost
93646,381,1,17.99,3,3,1,331,Needs Attention
23927,72,1,17.99,5,3,1,531,New Customers
56130,1051,1,17.99,1,1,1,111,Lost
19697,1408,1,17.99,1,1,1,111,Lost
53570,767,1,17.99,2,2,1,221,Lost
95003,138,1,17.99,4,4,1,441,Potential Loyalists
24742,419,1,17.99,3,3,1,331,Needs Attention
81062,31,1,17.99,5,2,1,521,New Customers
91790,441,1,17.99,3,3,1,331,Needs Attention
21447,505,1,17.99,3,3,1,331,Needs Attention
70502,309,1,17.99,3,3,1,331,Needs Attention
53222,87,1,17.99,5,3,1,531,New Customers
75747,80,1,17.99,5,3,1,531,New Customers
96949,53,1,17.99,5,3,1,531,New Customers
21502,1052,1,17.99,1,1,1,111,Lost
14666,298,1,17.99,3,3,1,331,Needs Attention
35603,256,1,17.99,4,4,1,441,Potential Loyalists
58761,280,1,17.99,3,3,1,331,Needs Attention
17357,1231,1,17.99,1,1,1,111,Lost
36895,539,1,17.99,3,3,1,331,Needs Attention
51712,98,1,17.99,4,3,1,431,Promising
3736,145,1,17.99,4,4,1,441,Potential Loyalists
68741,413,1,17.99,3,3,1,331,Needs Attention
38105,1098,1,17.99,1,1,1,111,Lost
26312,142,1,17.98,4,4,1,441,Potential Loyalists
77401,72,1,17.98,5,3,1,531,New Customers
42349,80,1,17.98,5,3,1,531,New Customers
47262,411,1,17.98,3,3,1,331,Needs Attention
41359,39,1,17.98,5,2,1,521,New Customers
76683,532,1,17.98,3,3,1,331,Needs Attention
68576,1397,1,17.98,1,1,1,111,Lost
87002,627,1,17.98,2,2,1,221,Lost
80259,856,1,17.97,2,2,1,221,Lost
35497,15,1,17.97,5,2,1,521,New Customers
94975,23,1,17.97,5,2,1,521,New Customers
76959,5,1,17.97,5,1,1,511,New Customers
99276,584,1,17.97,2,2,1,221,Lost
64729,484,1,17.97,3,3,1,331,Needs Attention
64400,101,1,17.97,4,3,1,431,Promising
69728,1217,1,17.97,1,1,1,111,Lost
81249,462,1,17.97,3,3,1,331,Needs Attention
9426,549,1,17.97,2,2,1,221,Lost
54407,386,1,17.97,3,3,1,331,Needs Attention
37278,668,2,17.96,2,5,1,251,Hibernating
20822,1330,1,17.95,1,1,1,111,Lost
48512,1018,1,17.95,2,2,1,221,Lost
1023,192,1,17.95,4,4,1,441,Potential Loyalists
64817,515,1,17.95,3,3,1,331,Needs Attention
91665,1141,1,17.95,1,1,1,111,Lost
70059,41,1,17.95,5,2,1,521,New Customers
74229,541,1,17.95,3,3,1,331,Needs Attention
59964,418,1,17.95,3,3,1,331,Needs Attention
9671,236,1,17.95,4,4,1,441,Potential Loyalists
85076,553,1,17.95,2,2,1,221,Lost
39603,595,1,17.95,2,2,1,221,Lost
52456,153,1,17.95,4,4,1,441,Potential Loyalists
24363,1623,1,17.95,1,1,1,111,Lost
43809,1494,1,17.95,1,1,1,111,Lost
77957,431,1,17.95,3,3,1,331,Needs Attention
48730,858,1,17.95,2,2,1,221,Lost
53834,459,1,17.95,3,3,1,331,Needs Attention
9062,374,1,17.95,3,3,1,331,Needs Attention
73581,906,1,17.95,2,2,1,221,Lost
57864,1436,1,17.95,1,1,1,111,Lost
57484,1440,1,17.95,1,1,1,111,Lost
41323,2272,1,17.95,1,1,1,111,Lost
62231,161,1,17.95,4,4,1,441,Potential Loyalists
375,1630,1,17.95,1,1,1,111,Lost
79900,196,1,17.95,4,4,1,441,Potential Loyalists
43894,1740,1,17.95,1,1,1,111,Lost
27155,5,1,17.95,5,1,1,511,New Customers
50869,73,1,17.95,5,3,1,531,New Customers
17583,653,1,17.95,2,2,1,221,Lost
8123,1758,1,17.95,1,1,1,111,Lost
97502,239,1,17.95,4,4,1,441,Potential Loyalists
14717,306,1,17.95,3,3,1,331,Needs Attention
3640,525,1,17.95,3,3,1,331,Needs Attention
7903,2078,1,17.95,1,1,1,111,Lost
28891,2060,1,17.95,1,1,1,111,Lost
32332,642,1,17.95,2,2,1,221,Lost
31013,782,1,17.93,2,2,1,221,Lost
26580,2558,1,17.9,1,1,1,111,Lost
37378,1208,1,17.9,1,1,1,111,Lost
75992,608,1,17.9,2,2,1,221,Lost
25245,220,1,17.9,4,4,1,441,Potential Loyalists
68868,178,1,17.9,4,4,1,441,Potential Loyalists
18586,532,1,17.9,3,3,1,331,Needs Attention
73135,2240,1,17.9,1,1,1,111,Lost
55396,253,1,17.9,4,4,1,441,Potential Loyalists
36828,635,1,17.9,2,2,1,221,Lost
21801,69,1,17.9,5,3,1,531,New Customers
7955,577,1,17.9,2,2,1,221,Lost
6986,1494,1,17.9,1,1,1,111,Lost
86317,53,1,17.9,5,3,1,531,New Customers
63932,588,1,17.88,2,2,1,221,Lost
95794,235,1,17.88,4,4,1,441,Potential Loyalists
46689,1093,1,17.88,1,1,1,111,Lost
